96.1153881984,1135.4116536115
564.116223147,6397.2347577446
140.449450397,1589.3132019362
150.611139235,1712.0697431699
405.154448051,4623.075596622
484.472395947,5530.1058607111
643.926076408,7351.0841488665
686.666729329,7834.7005353567
508.192219594,5773.275923804
145.074511273,1668.4076998746
317.446578899,3652.5762092186
496.832290914,5616.8099297148
429.949743211,4870.3150555199
691.519503692,7799.2632061355
799.236596546,9012.5454657017
575.670250653,6568.0757183916
772.697593915,8786.2188431584
548.828199739,6186.8064548914
193.705757632,2196.3902502895
168.664049849,1975.1370939268
81.0622534619,925.5594187259
925.268683046,10471.8977675878
799.209096072,9024.3322550528
17.6597663188,215.0482192821
58.150438599,759.8216738619
147.802742358,1747.855619322
587.411718841,6679.7973810944
713.202426966,8080.5287037949
876.771854011,9944.7856623347
770.962489773,8784.3387077323
264.775324971,3014.6854258415
764.497142529,8689.0915543261
209.790383272,2370.0637517701
152.928799242,1786.8694600051
754.077569343,8552.5476619806
829.309805921,9376.4627048895
172.849113521,2034.7888622362
234.167616028,2667.7459366743
137.946964007,1652.3622471797
649.710448675,7415.8683545697
161.796069151,1840.0411234663
789.836697845,8943.1584995228
157.382370906,1848.0256779249
916.213346678,10416.4579620842
506.268889456,5753.9829169652
863.450690139,9769.2524179876
878.905826964,9989.5678263677
331.968749371,3828.9497653089
776.269108333,8826.2901501221
396.557798503,4555.9710036757
562.648270278,6354.3178557259
583.22253527,6611.9826713049
769.817974341,8683.2429777803
887.258786959,10089.9497586635
388.48209883,4468.7918072339
544.774588473,6180.2138057561
976.07341601,11042.8988088867
36.9682183815,453.6637736552
584.378756708,6624.6709737334
254.411520391,2908.1476821297
803.116917521,9050.7586822415
443.381056,5078.9556120661
397.687078224,4551.3166975461
139.275704849,1574.7152321433
845.966611891,9567.540313158
873.5944546,9916.3835078934
420.623067942,4782.2010468977
546.28727376,6206.9528909227
120.328739039,1391.9168679746
911.153437878,10265.7599982382
202.87137483,2369.4454338696
485.162407916,5548.0256104743
200.408045142,2293.8735790756
485.735378581,5554.2447964107
397.994008614,4556.0692044542
98.5334978435,1160.0855396016
536.913383832,6131.260246656
967.992205702,10981.8375372645
209.935842262,2442.5608517906
940.125087779,10658.9460116031
515.820567386,5896.0926939032
244.574530725,2793.431617057
662.641865462,7503.8984212649
828.652530509,9350.7217447219
148.095564072,1699.168444474
43.3701196026,543.0047203328
335.469169901,3843.2403574391
49.5959895823,634.455955561
832.311786243,9429.8853177936
935.991365053,10550.5434516711
477.30027947,5396.7969933423
843.97034597,9602.0331028043
190.224268821,2178.7933266808
139.056285433,1585.0631158291
756.270672949,8539.1002965578
694.710273555,7863.5579949984
284.755845527,3215.0525627347
571.310075082,6516.360757366
475.114229407,5380.0411916288
292.565037793,3327.2463065971
443.238537071,5058.2998426892
6.8052676663,121.2620247168
603.933735474,6844.7508571727
9.2993565185,146.6910034672
245.304727007,2841.9605900977
203.535467309,2394.7633579077
860.796537131,9762.0509234482
36.3728092633,499.243627642
778.169509802,8768.45706073
411.948155482,4690.2777580298
480.26116749,5446.7309626949
275.777991942,3165.3732691159
452.219618606,5114.2760453644
381.130040347,4315.739531718
219.18996851,2530.8226620639
122.562747035,1468.8699823521
473.599026558,5436.9760584291
613.360324465,6975.7633268417
571.398882375,6488.2382019597
672.353992524,7617.5412878225
150.631523051,1720.550350619
561.411671788,6364.2692377939
48.1670723764,556.4421017534
324.655602034,3727.6439496333
185.581828886,2153.1506332845
166.165446464,1972.4293849722
667.76252992,7578.3112543992
834.136952661,9457.8485271196
151.780942871,1766.2302788846
649.111363818,7359.3053884994
290.725702954,3339.0029171772
189.220529771,2217.2302719697
948.647073355,10688.32314808
203.648697361,2386.9319566321
309.89897201,3527.3090298305
982.593121639,11100.3518113476
869.683542093,9796.0095817397
811.037542051,9183.1787960524
959.057280661,10808.5817331382
197.842694029,2268.272470461
784.430387983,8935.076011941
701.202939458,7961.1476179803
759.555235278,8642.5384048861
141.191535968,1661.0286392067
810.676759688,9191.5421456693
568.469025294,6502.2343161151
593.262372196,6694.9212703575
77.7719897568,918.8330598626
903.545467288,10263.5789709792
751.591283444,8560.952588191
832.159170708,9447.4937380288
260.025987417,2972.0496051187
706.692601169,8036.5574155915
646.722182081,7361.5436063271
87.1654095248,999.502440201
572.241811107,6461.4475479586
746.444233991,8431.7847503877
53.353929816,682.179259218
930.141689259,10521.1101058912
998.749812455,11292.3581877564
28.9534066305,369.2075300788
219.545070662,2557.8380692169
270.261342939,3135.3973507437
714.090781538,8077.3616730489
746.153691976,8410.8545782593
832.2743238,9434.0555571392
928.522019378,10479.6120659015
778.595165988,8846.4550468876
890.569625242,10055.4112214655
16.2069328104,210.8659780328
142.960199678,1659.2387293442
284.336242351,3279.7555448885
84.1429230652,988.6747127342
731.097253623,8236.2635718484
898.069939408,10138.2832750809
502.767123694,5723.7153117434
380.346769718,4302.5811491185
512.100947381,5823.5514204738
524.984916113,5943.0657201314
913.068471231,10329.724224127
742.598806982,8398.4546572261
660.254507275,7465.5629784329
569.044667031,6412.3965041951
138.975777951,1582.1993735387
126.709737159,1494.6542266133
930.537067541,10508.1839885478
713.921502435,8120.2627336663
398.238735779,4498.0105361896
373.644669751,4264.0725985189
310.741508024,3598.0189605284
330.178201002,3822.2254403065
342.423002583,3917.3655111443
957.442462311,10786.8860649106
478.687700626,5451.2641121411
472.167667097,5340.8501347885
887.042746246,10002.6389933779
199.080741778,2296.1215841796
71.294837953,855.9764003172
558.032187147,6291.6847249755
1.1438757355,79.5500004999
232.808268057,2651.1528703531
141.908660379,1640.7941737576
922.156649163,10398.9584843064
629.194272618,7143.5513201129
418.651681284,4742.6644999864
706.170346762,8006.9964317357
373.132347431,4300.6596034694
453.010746512,5179.974504323
517.771434041,5896.917553166
886.081582185,10047.5206026458
2.0316439641,52.7153022964
846.744384482,9550.8658379735
959.775747798,10903.5262283891
804.213315364,9112.9651817908
699.690297535,7980.0507779128
200.344688735,2280.2277679678
313.610175286,3546.2608793236
321.592681417,3653.9533038624
673.349743602,7660.7702915199
529.086454668,6003.5990811822
0.6756904383,34.8543601578
707.011803334,8031.3408418407
343.267491451,3876.2013006066
957.954820692,10856.5468958027
514.924525781,5835.2465847807
454.70804673,5167.7640360784
732.892532892,8259.1605155837
825.960288882,9387.0692490706
647.078253641,7334.7416294865
57.0374633941,665.6488753258
410.670377179,4672.5157620948
945.343312305,10710.2424865911
287.946698606,3293.7219130513
484.288189476,5546.6668257653
675.115790339,7657.7959216514
545.302987489,6178.4800839518
93.5989834958,1061.3713961022
82.0009754154,976.3411273151
623.887410609,7091.0342720083
205.580726128,2399.6507338561
813.397898882,9256.2654896779
825.286132475,9325.2640388719
471.056860034,5320.5088111919
505.556455885,5753.1667846703
354.56482049,4010.9078627668
26.940032791,319.972191409
899.364351436,10137.6659300127
733.706044241,8356.0807193272
726.671658528,8216.4208057474
512.030337726,5865.4570936627
608.183328291,6944.1749237244
715.592316404,8109.3463210217
407.238828379,4678.9215004947
928.463262443,10466.4042400373
863.28657007,9744.6374093029
594.324590287,6783.5820817559
829.251706779,9438.0407143973
926.025561938,10452.7432925937
624.905201089,7125.3181041819
379.059311961,4285.5914171968
20.0597623258,281.244623432
778.014069149,8855.7297394216
859.747499583,9752.0592781905
829.924728938,9428.7995771614
493.795929114,5614.1426441647
849.711863943,9656.6108104469
815.665118182,9244.8394444929
786.201098425,8889.9663949843
612.330879732,6944.0479000445
652.19833576,7392.3799318724
60.3423672981,749.7094191062
14.9274460137,231.4484064461
612.830258855,6936.1521000236
347.533725192,3923.4150449324
748.773577098,8472.1340799166
646.805687419,7371.0969685663
126.594326363,1494.324432677
102.826457754,1249.6150302843
266.754817859,3108.2401749055
669.163052439,7542.7002772278
738.910697166,8410.2555516016
557.407248688,6324.4101008438
665.383906919,7582.1635258214
888.883921763,10111.0722282439
455.783781209,5231.603391478
942.470765804,10631.0108189108
370.741694132,4220.1977968079
686.199142427,7813.4202859935
921.589180858,10463.5401729779
248.500516072,2885.1938517459
343.948537446,3977.3450093192
326.582246609,3762.2059917248
543.765951334,6135.2231534007
944.098934681,10651.6639669659
882.668486928,9974.3259471176
645.694040197,7282.2154041885
256.969496676,2961.1054235209
118.867020424,1429.9298872533
90.0805863382,1043.9212571639
535.874371456,6066.7287361221
609.458799174,6915.3552038168
728.750027999,8238.6563375816
658.313965976,7496.8268930071
143.481654508,1688.5715661265
502.113302879,5732.332212716
892.42041331,10123.0854162492
449.490470719,5135.5697699653
967.226520519,10982.8520535471
448.176378438,5150.0834639199
369.559755376,4230.9713417956
117.803903054,1384.4460724073
554.82208988,6296.1396586744
142.207215003,1698.9875685086
519.653173302,5867.1133773114
435.851173466,4962.9546585845
686.046607175,7730.5996632637
10.3565675963,146.9529944056
776.819678513,8844.7746219116
938.242587214,10659.644196373
278.571476512,3199.0368785874
925.934439635,10507.961867405
654.027229996,7420.7153039803
120.141703611,1381.1002625347
129.040108675,1512.3194861805
116.990612954,1326.0241979432
706.29131875,8040.289792092
276.039845783,3135.7754301911
983.198090003,11101.3872515598
805.105359733,9152.063760615
429.847435624,4924.5753132279
234.708549289,2733.3284455785
979.683264855,11094.1518144475
600.970490092,6810.0787292213
656.98399515,7417.1460548036
208.836285176,2371.7241353178
535.809238807,6098.5847239949
603.842145055,6804.5568890451
306.088065478,3516.1984628615
46.4059302197,607.8194026852
13.3597620045,252.7931263802
480.770927863,5498.527927906
712.475012806,8046.3475152924
349.863804081,4025.3625545966
440.876327431,4995.5199947937
979.787237001,11044.1692599512
684.805451252,7766.0366636152
142.881657219,1695.7506392453
64.9003254297,738.5502916669
581.576360174,6592.3715014831
871.366894555,9859.6458950134
208.573335506,2386.3383369216
311.966915512,3544.4223348457
252.422460215,2904.8501459639
262.054472286,2983.2247854627
440.191827694,5003.7338260989
75.4150896797,877.2651987393
557.540869539,6358.455020997
233.997907591,2700.498912308
110.357222262,1288.2903503615
975.38524654,11040.2399315591
377.570624126,4291.9158152894
391.4539858,4466.6259022092
489.42385818,5526.4048435315
45.0170997386,575.4253105984
872.674959839,9910.6572917864
370.382981178,4189.4512915388
777.673616434,8787.6568306638
460.52284168,5273.1306461246
445.49904146,5056.1832993735
61.9447767463,733.2619380809
844.605540964,9575.2832943117
790.85644522,8998.9716218671
944.725452526,10676.3018997615
408.805215231,4613.2467342614
547.080367295,6167.4268406514
818.929193025,9323.8901607938
288.693518174,3312.6291110616
254.239448778,2940.973263797
30.6863923383,374.0774117501
74.9748003227,911.0796803831
773.447989062,8739.2429014494
398.792339841,4552.0894172987
69.90693436,832.2255654971
877.790869469,9977.5521856327
126.735840011,1494.29991082
351.757452144,4000.172654233
502.516778314,5760.4233440625
578.473750619,6535.865822868
188.014723415,2218.3180150044
128.177929658,1481.5131514103
115.528607732,1318.6062571396
126.49264638,1462.468355403
412.2357486,4743.0390240538
471.355328337,5360.3435763082
762.392625633,8655.2631860206
749.829847036,8463.4372209654
246.627463092,2844.7999685679
805.259616066,9158.7647238225
722.553569034,8196.2322558558
879.567235461,9974.0508613533
556.30849781,6368.2679545326
655.0321318,7385.3269197158
257.298257368,2932.3781138624
638.006564036,7212.1974456684
898.313759569,10147.4764565865
858.346308617,9726.7827835145
906.981191811,10259.6805998423
819.880837836,9242.4615902303
939.615270873,10604.9961468592
652.055028573,7383.8443861004
332.147891808,3822.2244997194
675.19990998,7704.1662508729
33.3086527827,475.5395973969
572.441324559,6478.3081893623
168.516528728,1995.2438744921
399.148871566,4572.3914273168
229.288120324,2623.4946826281
524.805391131,5993.5723654265
511.978778159,5848.4200794577
220.880211474,2518.6655651609
391.973054398,4506.964018892
706.669462481,7972.2678377763
406.750312272,4639.7590503567
539.351467394,6161.8646662781
162.445322899,1872.5046921395
741.024674327,8405.0784925643
747.452098429,8498.1556234105
689.427287501,7820.7498234661
86.6024347627,1030.974416963
755.830754606,8605.7457048793
234.124974775,2740.7447023947
107.50897325,1309.8751680178
993.147416804,11238.7336946871
157.267936551,1863.7640533446
21.7229386956,332.7166442095
199.51022632,2273.0191727382
367.235346353,4161.1375358454
881.91861859,9971.1733925182
763.504785399,8654.453788838
896.909735415,10156.1916616874
30.0207955837,352.6541997191
121.16364603,1431.7695636533
321.691197576,3634.2120903365
475.101593838,5411.8480538519
901.701903054,10179.4700836082
345.534016764,3899.1724761574
876.562299909,9925.4258874541
729.371147723,8283.4545859945
884.754512307,10054.410313273
687.517887492,7838.5956491289
464.856170348,5296.776685104
887.900612004,10026.4705648623
72.8620112948,894.3369748543
178.591484671,2019.698523663
681.886700324,7755.1182034141
113.085748843,1342.3273527054
898.827725829,10151.4382822261
31.5721926687,364.3437230173
698.387500634,7908.3233025797
100.199746135,1230.8985881682
712.671411464,8121.350108065
477.996955384,5428.1578001689
173.22922356,2054.1572530364
711.856003931,8045.8642963663
3.6206074564,106.8505361167
39.9775374665,509.445300512
184.344354743,2120.9550212417
993.394120947,11245.5053829753
174.479112851,2017.785827168
72.8320437989,896.7029557661
60.3494656513,689.8825977723
139.15825813,1649.3832992301
893.277899714,10106.9583760492
528.780958629,6002.7648218858
874.448865743,9938.9931364339
158.52112677,1835.7635953175
51.9278690126,623.8260927478
705.460250013,7982.8481480578
920.85029301,10396.0385610033
192.884733053,2227.4367406901
25.3884604467,373.708181004
843.713337069,9555.2556664588
719.619216399,8206.4422555836
644.100673813,7327.9580941125
333.365712245,3814.7679382367
20.7381505522,254.033511763
517.797842405,5870.2950096437
156.398875209,1834.0240608573
384.954558034,4392.9926424298
480.26529968,5458.0580445846
686.803834715,7746.3772556522
863.630296941,9766.8838812866
669.610510097,7609.0080258341
312.309320752,3597.4194289731
319.117126853,3617.4031639003
344.144111211,3920.8499206087
550.836620803,6290.4722994698
880.889821455,9980.9798893151
408.410411725,4656.7034334035
709.949039906,8033.2080089531
536.927644106,6104.8659391736
771.667097287,8781.4433177334
242.36950962,2767.3193585229
764.366519509,8699.3565008048
244.587760931,2779.8954239798
106.725900938,1286.1065800867
150.517974177,1727.1057338405
863.050538104,9767.1334170841
293.869441156,3394.0340258844
836.384153288,9502.5239628753
296.229018889,3398.1958584331
114.986939519,1389.7129097672
727.02144051,8256.8981750859
637.889415344,7208.3543871197
694.6589643,7876.7895300557
103.449633509,1234.6496078138
546.072104646,6209.1870823963
877.693401467,9896.1321838578
718.578976329,8118.4484662794
981.427717429,11125.6623933918
269.574532757,3091.623338426
947.014082351,10744.3110623344
211.53820269,2434.5978037484
124.528307327,1454.9643108255
949.912769836,10771.8629504313
709.656538763,8030.2701247477
61.5272175092,741.0372516566
752.41146298,8519.5954505677
357.42570977,4043.7267302222
429.901982758,4867.581250124
114.201650289,1308.4023606383
816.023803759,9266.2143829376
858.161314422,9749.066330888
721.923843638,8194.9562108725
90.4186278282,1049.4958657836
42.2691972541,493.9559530984
832.298896757,9416.0344292353
340.645706509,3931.4355320151
234.822968239,2725.6532870337
941.541814702,10605.4455634576
496.082744224,5659.690161662
250.625621374,2841.8939632727
405.053009259,4596.5656789674
281.30489022,3188.7251984139
410.509329566,4709.0625062064
589.037438218,6688.2009841794
757.907498866,8601.0569275403
852.174389193,9687.7661136409
894.236715788,10122.5719701178
496.988155577,5632.8645655693
617.542597337,6972.3792972737
609.334256211,6915.2262135196
739.249591219,8409.9582062113
619.542240159,7019.2757109844
156.988971972,1793.2821043571
727.67113964,8277.2507050988
738.998713909,8380.0525343929
479.489280667,5450.1089838039
438.895536705,4961.9420424426
498.435639051,5673.7233080311
440.056289836,5021.897645387
976.031068112,11041.3798561893
812.78962282,9252.5269525713
304.744444562,3523.3687710116
332.880500819,3762.155324646
452.389847801,5157.4315613174
111.097296354,1303.4134961164
551.31338277,6245.6204770743
777.341720805,8759.4985371337
47.9995371465,611.4983170311
287.006635791,3262.9360352127
553.731488526,6316.9220570898
496.535927916,5618.7382729001
8.8337345072,177.8203210302
456.879966851,5162.1250447395
241.464870469,2785.8200440431
824.890204063,9346.3194366198
771.200127852,8777.2222852268
538.105181743,6119.8956547669
955.979408077,10822.3787531808
999.636300492,11296.857167997
72.8527192105,840.6578462829
636.967289288,7189.6306607102
550.80428396,6274.8288372445
748.10212277,8451.4952080694
104.657542203,1274.494240258
416.111874566,4699.9190000573
117.244980816,1380.9688864045
856.850500617,9740.3833440311
851.97038612,9622.592300756
562.572364019,6366.0689229958
829.529367297,9418.8382083837
177.937518434,2106.6688394601
920.789784643,10411.8404637238
523.518596764,5948.119544865
134.471408631,1569.6676831638
969.168510979,10923.1042932215
883.449407069,9963.1771948869
452.793325072,5104.4152258702
194.373198109,2211.5058048478
802.570032615,9110.4420545094
607.223863612,6853.9493889742
188.11022893,2223.8201041679
30.7779886868,435.899579931
347.299140634,3964.119001032
846.214031195,9594.7005096252
495.461283554,5608.7551324192
682.101498612,7713.8704465432
670.406788986,7559.5081148831
213.691394438,2457.9720861539
92.6193105874,1144.5193716513
942.437705515,10649.487476036
751.243690091,8487.2204479117
964.376562804,10873.7318140675
67.4597173934,818.5452951471
978.696097143,11113.5451720567
772.323068201,8707.7127380797
618.334489826,7065.7770270834
678.817554751,7687.2486942991
657.28107092,7454.3884794256
838.013817819,9535.0536991999
665.212655988,7523.7833706342
752.758029803,8484.5234373753
822.639232324,9337.8003216686
132.837054589,1600.2202835475
221.148752798,2587.0077427804
764.425788032,8674.1173116556
714.015336695,8089.8713380302
12.9293376527,182.6861558069
628.640823611,7086.9681801493
733.353053362,8277.5423914795
243.840777559,2827.9833205901
954.421667764,10810.721055232
107.448177794,1236.3772890372
326.225534021,3760.4129259951
633.025339378,7134.5562307477
702.332082027,7994.0021519306
46.1334002928,562.6290611336
739.68995886,8334.880087398
463.198839713,5234.6009192098
983.85823372,11094.4359999928
249.846408288,2821.3804142518
864.124059656,9741.7422799059
649.577402567,7344.7059672033
770.142270253,8686.771907568
157.627284258,1812.8854115485
404.559920242,4637.437505933
773.748876072,8728.806793196
38.7136027336,541.1478909284
943.48611881,10705.4542514839
758.856544641,8632.7972300593
466.10012822,5344.3208813547
990.568605728,11229.778583218
229.645393442,2643.8545067541
618.342250693,7042.071589031
134.605153712,1600.0870091415
506.678624919,5732.4904440848
570.016360754,6519.8101351882
627.417418397,7077.5996588993
189.305397973,2139.0605518512
396.821254448,4495.6520077972
915.646728472,10381.7768169731
871.099388643,9859.525908256
244.675266613,2772.1800957666
352.281763529,3975.8435345428
678.803100439,7729.853353303
34.7939285634,490.6326311211
439.678392612,4984.1579907439
705.826955159,8039.940566075
246.220462183,2795.4005721516
944.168415629,10660.5174315797
174.599548422,2015.1721202332
348.43424798,4027.4081376658
321.500324742,3639.2874232036
206.128052876,2397.0212803369
379.012818883,4327.2502490788
844.785819577,9611.1172531697
76.4776113007,903.7867205486
982.017409807,11084.7727004842
998.222035518,11267.5460606955
160.915598428,1865.8103111771
628.910163487,7109.9777497912
345.036568182,3982.0269672596
457.497380194,5208.0200062021
684.004692745,7720.5030593356
256.138409106,2916.3155337261
405.674559667,4592.5014631963
451.461340948,5132.2476952098
318.358792018,3630.0268394236
21.7328826488,350.2575610738
99.3171061311,1146.0039666873
752.072446337,8515.371332335
598.42737998,6814.8972230792
326.637303304,3764.7278928281
618.653957322,7053.8122085007
306.635976385,3516.4000708129
301.069396595,3465.0302343746
235.242000241,2693.8846462282
469.544322241,5353.1099844595
285.288809916,3220.9937843655
700.567254093,7983.9294814908
606.375664877,6880.8158816187
727.766832988,8240.7043257384
14.6003790577,249.6829333593
322.12707026,3711.0195395575
952.193214044,10731.3082628996
109.467183612,1325.0772451289
8.58364898,127.5228795078
797.397888573,8989.7710816194
393.946102588,4492.9380607402
291.549396884,3332.8569309176
913.177007003,10299.2376621525
442.741412453,5004.5111781326
260.823169305,3002.3112890937
700.347123468,7966.3868201536
592.511758184,6754.0612811484
434.509171029,4989.9738164105
125.058626716,1479.0799650229
902.030633457,10178.3470078305
765.615222294,8711.5338508618
628.423152808,7133.5434964552
306.69411336,3554.9086772155
345.390223972,3989.543429234
840.157683933,9503.5183077899
790.038593258,8937.8733487225
977.694883719,11038.6649365257
537.446289849,6058.48945606
437.374368275,4974.4943571527
44.4064334759,507.8494401387
744.164766008,8468.4928142476
424.12259827,4819.5824051148
143.39908685,1711.3940726472
503.260382083,5679.5921922183
530.751071213,6005.4016234847
473.681198476,5345.802972692
111.565570769,1303.3835191473
810.83330471,9202.2916580005
996.993464564,11321.0802754303
853.053940895,9645.7079177863
751.136548977,8541.9560916508
535.773656859,6048.7108656618
843.363676786,9594.0866895245
74.0375969093,876.3594185556
734.946759607,8375.0467502111
363.471764714,4109.6223053903
439.605002181,4983.5702563944
982.875588691,11119.1689043265
535.942626173,6069.7806308252
467.140158507,5318.2559514314
356.004863903,4034.6025796509
625.502113515,7065.9509878072
461.75878348,5238.9105012614
550.236137627,6235.7884801277
863.908425591,9809.4794183299
409.015254024,4610.5235272016
526.127903082,5936.3004186921
288.73339745,3301.8053703537
928.880289382,10540.0473143427
857.124996097,9752.4514554027
909.067112884,10287.1049450235
464.992687655,5314.5606209739
55.2928257641,672.8036687943
351.442035193,3972.6402984593
316.288608972,3617.2451769359
491.91058933,5639.7484295283
247.733296724,2894.0460094553
728.168401182,8284.538488318
86.0837310849,1030.3171567878
426.343050159,4901.9352611453
882.790610299,10010.7162765769
265.182932522,3051.5692299049
920.753934558,10467.0528127282
735.102003843,8341.1601745032
312.844429505,3603.5330060232
103.943306409,1248.6227607258
416.273738258,4728.7603260884
733.405703931,8292.0743669882
197.771018835,2313.4885674539
976.762321954,11049.7486612914
333.379979149,3803.8543824504
40.4593322408,504.7749328806
376.841130226,4303.7348798005
903.732720605,10217.8035773773
652.931012959,7413.7786050724
684.564175073,7728.945952515
365.924545867,4176.3999298575
534.400537381,6115.5788618574
150.573582713,1800.2931726501
382.943370124,4413.5794020639
253.783129113,2878.6544248369
735.850385036,8325.9651627461
658.760332339,7425.6512937084
851.880552699,9674.8555061005
703.243781135,7996.0697730279
841.309363395,9532.5985128508
248.269692878,2828.9611248107
854.437060667,9654.2646343436
355.659162031,4083.4591511851
216.892027259,2523.2191672827
294.055990538,3334.2949506706
836.225605268,9446.4107075759
287.092567959,3248.7647445757
12.4774837382,203.6526167667
543.752136335,6132.2948397514
337.22971762,3881.9415057925
382.838318013,4336.2425075413
544.510041163,6166.7860878486
272.582283386,3135.8528033282
996.371896983,11269.9107437593
776.116258297,8783.3253450401
560.715343379,6342.0202774463
123.110733308,1411.7490005854
799.582934951,9040.2484016797
938.638266504,10620.0527036311
397.722243955,4566.6832267173
410.084589791,4708.7892588052
978.280204093,11042.8316347703
242.711459616,2801.3671648441
486.994698621,5526.9141100216
742.541064041,8463.9946529785
43.6357916321,595.8411334404
962.070078853,10905.7331756809
65.3024369222,789.5254287501
421.020795768,4754.9631518848
737.67014354,8360.060479892
215.371645191,2448.9068726371
224.951385553,2633.4151385017
76.7384895267,900.3270419802
414.977329874,4749.3622817554
64.8248798079,807.0845571754
564.129157939,6447.2598033024
427.58130984,4871.816070084
190.720348677,2208.6215469195
944.006493394,10640.1238037347
152.833981902,1767.7742852805
130.128496563,1512.6595174993
780.321984471,8793.2828967556
783.31655415,8884.2929528677
460.178169418,5269.8335283973
266.238090346,3090.6321789995
935.684922843,10619.0272182578
86.7850900532,1062.7995380974
729.796698471,8279.1477759913
883.830829592,9978.7409354936
488.820100655,5524.5317120344
969.574458214,10976.8994625597
936.540313585,10639.1865832354
586.329274769,6683.7960577543
237.904675014,2729.6722148163
701.311452767,7972.0957626765
672.272458998,7671.6144523703
83.1278451416,950.1112156904
34.478100295,486.3789800944
141.624116266,1669.201724127
753.188677102,8569.92031725
956.970358475,10857.560162096
932.734075753,10562.5341680136
865.728964112,9810.7421428523
222.88120217,2516.7075944395
596.468508572,6810.4576835393
685.701641886,7729.5685296944
760.283806565,8586.6847820668
357.654759374,4059.1779707733
963.003965526,10869.441881339
17.2422479835,220.8457511324
545.810584236,6186.1809941769
122.06432561,1398.1508397081
617.952741935,7009.708910525
656.580670074,7474.1162104226
66.575832835,800.8798163675
978.613489357,11047.1358495002
71.2183115014,851.7318937015
